"Chromosome","Position","snipdx.gene"
"chr16",3026664,"PKMYT1"
"chr16",3026665,"PKMYT1"
"chr16",3026671,"PKMYT1"
"chr16",3026676,"PKMYT1"
"chr16",3026680,"PKMYT1"
"chr16",3026683,"PKMYT1"
"chr16",3026684,"PKMYT1"
"chr16",3026685,"PKMYT1"
"chr16",3026686,"PKMYT1"
"chr16",3026690,"PKMYT1"
"chr16",3026691,"PKMYT1"
"chr16",3026692,"PKMYT1"
"chr16",3026699,"PKMYT1"
"chr16",3026700,"PKMYT1"
"chr16",3026709,"PKMYT1"
"chr16",3026718,"PKMYT1"
"chr16",3026724,"PKMYT1"
"chr16",3026733,"PKMYT1"
"chr16",3026734,"PKMYT1"
"chr16",3026736,"PKMYT1"
"chr16",3026737,"PKMYT1"
"chr16",3026741,"PKMYT1"
"chr16",3026742,"PKMYT1"
"chr16",3026745,"PKMYT1"
"chr16",3026747,"PKMYT1"
"chr16",3026761,"PKMYT1"
"chr16",3026767,"PKMYT1"
"chr16",3026771,"PKMYT1"
"chr16",3026773,"PKMYT1"
"chr16",3026774,"PKMYT1"
"chr16",3026775,"PKMYT1"
"chr16",3026777,"PKMYT1"
"chr16",3026780,"PKMYT1"
"chr16",3026781,"PKMYT1"
"chr16",3026785,"PKMYT1"
"chr16",3026789,"PKMYT1"
"chr16",3026790,"PKMYT1"
"chr16",3026791,"PKMYT1"
"chr16",3026797,"PKMYT1"
"chr16",3026798,"PKMYT1"
"chr16",3026800,"PKMYT1"
"chr16",3026801,"PKMYT1"
"chr16",3026807,"PKMYT1"
"chr16",3026815,"PKMYT1"
"chr16",3026824,"PKMYT1"
"chr16",3026825,"PKMYT1"
"chr16",3026828,"PKMYT1"
"chr16",3026829,"PKMYT1"
"chr16",3026830,"PKMYT1"
"chr16",3026831,"PKMYT1"
"chr16",3026834,"PKMYT1"
"chr16",3026835,"PKMYT1"
"chr16",3026838,"PKMYT1"
"chr16",3026840,"PKMYT1"
"chr16",3026842,"PKMYT1"
"chr16",3026845,"PKMYT1"
"chr16",3026848,"PKMYT1"
"chr16",3026849,"PKMYT1"
"chr16",3026850,"PKMYT1"
"chr16",3026858,"PKMYT1"
"chr16",3026859,"PKMYT1"
"chr16",3026864,"PKMYT1"
"chr16",3026865,"PKMYT1"
"chr16",3026872,"PKMYT1"
"chr16",3026881,"PKMYT1"
"chr16",3026882,"PKMYT1"
"chr16",3026891,"PKMYT1"
"chr16",3026892,"PKMYT1"
"chr16",3026895,"PKMYT1"
"chr16",3026896,"PKMYT1"
"chr16",3026911,"PKMYT1"
"chr16",3026916,"PKMYT1"
"chr16",3026917,"PKMYT1"
"chr16",3026920,"PKMYT1"
"chr16",3026921,"PKMYT1"
"chr16",3026926,"PKMYT1"
"chr16",3026936,"PKMYT1"
"chr16",3026940,"PKMYT1"
"chr16",3026941,"PKMYT1"
"chr16",3026943,"PKMYT1"
"chr16",3026945,"PKMYT1"
"chr16",3026946,"PKMYT1"
"chr16",3026947,"PKMYT1"
"chr16",3026950,"PKMYT1"
"chr16",3026951,"PKMYT1"
"chr16",3026953,"PKMYT1"
"chr16",3026955,"PKMYT1"
"chr16",3026956,"PKMYT1"
"chr16",3026958,"PKMYT1"
"chr16",3026973,"PKMYT1"
"chr16",3026975,"PKMYT1"
"chr16",3026978,"PKMYT1"
"chr16",3026979,"PKMYT1"
"chr16",3026985,"PKMYT1"
"chr16",3026989,"PKMYT1"
"chr16",3026990,"PKMYT1"
"chr16",3026992,"PKMYT1"
"chr16",3026997,"PKMYT1"
"chr16",3026998,"PKMYT1"
"chr16",3027000,"PKMYT1"
"chr16",3027001,"PKMYT1"
"chr16",3027002,"PKMYT1"
"chr16",3027004,"PKMYT1"
"chr16",3027006,"PKMYT1"
"chr16",3027009,"PKMYT1"
"chr16",3027011,"PKMYT1"
"chr16",3027012,"PKMYT1"
"chr16",3027015,"PKMYT1"
"chr16",3027017,"PKMYT1"
"chr16",3027021,"PKMYT1"
"chr16",3027023,"PKMYT1"
"chr16",3027024,"PKMYT1"
"chr16",3027027,"PKMYT1"
"chr16",3027029,"PKMYT1"
"chr16",3027031,"PKMYT1"
"chr16",3027050,"PKMYT1"
"chr16",3029649,"PKMYT1"
"chr16",3029652,"PKMYT1"
"chr16",3029654,"PKMYT1"
"chr16",3029656,"PKMYT1"
"chr16",3155006,NA
"chr16",3259823,NA
"chr16",3409161,NA
"chr16",3483475,NA
"chr16",3498951,NA
"chr16",3747204,NA
"chr16",3974807,NA
"chr16",4130155,NA
"chr16",4175359,NA
"chr16",4235368,NA
"chr16",4318455,NA
"chr16",4568769,NA
"chr16",4720993,NA
"chr16",4774237,NA
"chr16",4798072,NA
"chr16",5010189,NA
"chr16",5068750,NA
"chr16",5245745,NA
"chr16",5460523,NA
"chr16",6127104,NA
"chr16",6127112,NA
"chr16",6127113,NA
"chr16",6127114,NA
"chr16",6127121,NA
"chr16",6127127,NA
"chr16",6581765,NA
"chr16",6581766,NA
"chr16",7032453,NA
"chr16",7032454,NA
"chr16",7715732,NA
"chr16",8382880,NA
"chr16",8947036,NA
"chr16",9516566,NA
"chr16",9516575,NA
"chr16",9516580,NA
"chr16",9516581,NA
"chr16",9516586,NA
"chr16",9516598,NA
"chr16",9516640,NA
"chr16",9886960,NA
"chr16",9886963,NA
"chr16",9886967,NA
"chr16",9886975,NA
"chr16",9886992,NA
"chr16",10194125,NA
"chr16",10194130,NA
"chr16",10194152,NA
"chr16",10194158,NA
"chr16",10194159,NA
"chr16",10194165,NA
"chr16",10194177,NA
"chr16",10194190,NA
"chr16",10194203,NA
"chr16",10194206,NA
"chr16",10194207,NA
"chr16",10949209,NA
"chr16",10949218,NA
"chr16",10949219,NA
"chr16",10949233,NA
"chr16",10949256,NA
"chr16",10949263,NA
"chr16",11648755,NA
"chr16",12363340,NA
"chr16",12363357,NA
"chr16",12363374,NA
"chr16",12363380,NA
"chr16",12363386,NA
"chr16",12363400,NA
"chr16",12979820,NA
"chr16",12979840,NA
"chr16",12979842,NA
"chr16",12979852,NA
"chr16",12979860,NA
"chr16",12979873,NA
"chr16",12979878,NA
"chr16",12979884,NA
"chr16",12979887,NA
"chr16",12979893,NA
"chr16",12979897,NA
"chr16",12979902,NA
"chr16",12979915,NA
"chr16",13525213,NA
"chr16",13525226,NA
"chr16",13525231,NA
"chr16",13525242,NA
"chr16",13525243,NA
"chr16",13525246,NA
"chr16",13525252,NA
"chr16",13525257,NA
"chr16",13525269,NA
"chr16",13949185,NA
"chr16",14377573,NA
"chr16",15139594,NA
"chr16",15798210,NA
"chr16",16230289,NA
"chr16",16230290,NA
"chr16",16908786,NA
"chr16",17445035,NA
"chr16",18007432,NA
"chr16",18007433,NA
"chr16",18007443,NA
"chr16",18007448,NA
"chr16",18007490,NA
"chr16",18007501,NA
"chr16",18156901,NA
"chr16",18839672,NA
"chr16",19623956,NA
"chr16",20378993,NA
"chr16",20627876,NA
"chr16",20707898,NA
"chr16",20762820,NA
"chr16",20826502,NA
"chr16",20876790,NA
"chr16",21097770,NA
"chr16",21150214,NA
"chr16",21150220,NA
"chr16",21150224,NA
"chr16",21150227,NA
"chr16",21150232,NA
"chr16",21150249,NA
"chr16",21150250,NA
"chr16",21150267,NA
"chr16",21150269,NA
"chr16",21165220,NA
"chr16",21165226,NA
"chr16",21165228,NA
"chr16",21165237,NA
"chr16",21165242,NA
"chr16",21165245,NA
"chr16",21165246,NA
"chr16",21165248,NA
"chr16",21165252,NA
"chr16",21165256,NA
"chr16",21165259,NA
"chr16",21165261,NA
"chr16",21165268,NA
"chr16",21165272,NA
"chr16",21165278,NA
"chr16",21165279,NA
"chr16",21256121,NA
"chr16",21317811,NA
"chr16",21608472,NA
"chr16",21730449,NA
"chr16",21735578,NA
"chr16",21735579,NA
"chr16",22722308,NA
"chr16",22806824,NA
"chr16",22806825,NA
"chr16",22899351,NA
"chr16",22977138,NA
"chr16",23051026,NA
"chr16",23058450,NA
"chr16",23614773,"PALB2"
"chr16",23614783,"PALB2"
"chr16",23614791,"PALB2"
"chr16",23614792,"PALB2"
"chr16",23614796,"PALB2"
"chr16",23614802,"PALB2"
"chr16",23614803,"PALB2"
"chr16",23614816,"PALB2"
"chr16",23614821,"PALB2"
"chr16",23614823,"PALB2"
"chr16",23614833,"PALB2"
"chr16",23614834,"PALB2"
"chr16",23614841,"PALB2"
"chr16",23614846,"PALB2"
"chr16",23614847,"PALB2"
"chr16",23614848,"PALB2"
"chr16",23614849,"PALB2"
"chr16",23614854,"PALB2"
"chr16",23614857,"PALB2"
"chr16",23614858,"PALB2"
"chr16",23614867,"PALB2"
"chr16",23614868,"PALB2"
"chr16",23614877,"PALB2"
"chr16",23614889,"PALB2"
"chr16",23614890,"PALB2"
"chr16",23614892,"PALB2"
"chr16",23614897,"PALB2"
"chr16",23614907,"PALB2"
"chr16",23614908,"PALB2"
"chr16",23614909,"PALB2"
"chr16",23614913,"PALB2"
"chr16",23614914,"PALB2"
"chr16",23614922,"PALB2"
"chr16",23614923,"PALB2"
"chr16",23614924,"PALB2"
"chr16",23614929,"PALB2"
"chr16",23614931,"PALB2"
"chr16",23614937,"PALB2"
"chr16",23614943,"PALB2"
"chr16",23614950,"PALB2"
"chr16",23614961,"PALB2"
"chr16",23614962,"PALB2"
"chr16",23614964,"PALB2"
"chr16",23614968,"PALB2"
"chr16",23614972,"PALB2"
"chr16",23614974,"PALB2"
"chr16",23614977,"PALB2"
"chr16",23614979,"PALB2"
"chr16",23614985,"PALB2"
"chr16",23614993,"PALB2"
"chr16",23614994,"PALB2"
"chr16",23614995,"PALB2"
"chr16",23614996,"PALB2"
"chr16",23618610,"PALB2"
"chr16",23619174,"PALB2"
"chr16",23619180,"PALB2"
"chr16",23619181,"PALB2"
"chr16",23619182,"PALB2"
"chr16",23619187,"PALB2"
"chr16",23619191,"PALB2"
"chr16",23619203,"PALB2"
"chr16",23619206,"PALB2"
"chr16",23619211,"PALB2"
"chr16",23619215,"PALB2"
"chr16",23619218,"PALB2"
"chr16",23619223,"PALB2"
"chr16",23619224,"PALB2"
"chr16",23619225,"PALB2"
"chr16",23619228,"PALB2"
"chr16",23619235,"PALB2"
"chr16",23619238,"PALB2"
"chr16",23619239,"PALB2"
"chr16",23619244,"PALB2"
"chr16",23619253,"PALB2"
"chr16",23619257,"PALB2"
"chr16",23619259,"PALB2"
"chr16",23619261,"PALB2"
"chr16",23619278,"PALB2"
"chr16",23619279,"PALB2"
"chr16",23619281,"PALB2"
"chr16",23619283,"PALB2"
"chr16",23619286,"PALB2"
"chr16",23619288,"PALB2"
"chr16",23619291,"PALB2"
"chr16",23619293,"PALB2"
"chr16",23619296,"PALB2"
"chr16",23619299,"PALB2"
"chr16",23619303,"PALB2"
"chr16",23619304,"PALB2"
"chr16",23619307,"PALB2"
"chr16",23619310,"PALB2"
"chr16",23619322,"PALB2"
"chr16",23619331,"PALB2"
"chr16",23619332,"PALB2"
"chr16",23619341,"PALB2"
"chr16",23625224,"PALB2"
"chr16",23625315,"PALB2"
"chr16",23625321,"PALB2"
"chr16",23625324,"PALB2"
"chr16",23625332,"PALB2"
"chr16",23625335,"PALB2"
"chr16",23625347,"PALB2"
"chr16",23625363,"PALB2"
"chr16",23625371,"PALB2"
"chr16",23625372,"PALB2"
"chr16",23625374,"PALB2"
"chr16",23625380,"PALB2"
"chr16",23625390,"PALB2"
"chr16",23625394,"PALB2"
"chr16",23625396,"PALB2"
"chr16",23625398,"PALB2"
"chr16",23625401,"PALB2"
"chr16",23625404,"PALB2"
"chr16",23625417,"PALB2"
"chr16",23625422,"PALB2"
"chr16",23632676,"PALB2"
"chr16",23632683,"PALB2"
"chr16",23632690,"PALB2"
"chr16",23632693,"PALB2"
"chr16",23632694,"PALB2"
"chr16",23632697,"PALB2"
"chr16",23632700,"PALB2"
"chr16",23632701,"PALB2"
"chr16",23632705,"PALB2"
"chr16",23632713,"PALB2"
"chr16",23632723,"PALB2"
"chr16",23632728,"PALB2"
"chr16",23632730,"PALB2"
"chr16",23632735,"PALB2"
"chr16",23632737,"PALB2"
"chr16",23632740,"PALB2"
"chr16",23632742,"PALB2"
"chr16",23632745,"PALB2"
"chr16",23632747,"PALB2"
"chr16",23632752,"PALB2"
"chr16",23632758,"PALB2"
"chr16",23632761,"PALB2"
"chr16",23632765,"PALB2"
"chr16",23632769,"PALB2"
"chr16",23632771,"PALB2"
"chr16",23632772,"PALB2"
"chr16",23632779,"PALB2"
"chr16",23632780,"PALB2"
"chr16",23632800,"PALB2"
"chr16",23632808,"PALB2"
"chr16",23634026,"PALB2"
"chr16",23634280,"PALB2"
"chr16",23634281,"PALB2"
"chr16",23634293,"PALB2"
"chr16",23634301,"PALB2"
"chr16",23634307,"PALB2"
"chr16",23634308,"PALB2"
"chr16",23634315,"PALB2"
"chr16",23634318,"PALB2"
"chr16",23634321,"PALB2"
"chr16",23634322,"PALB2"
"chr16",23634326,"PALB2"
"chr16",23634331,"PALB2"
"chr16",23634333,"PALB2"
"chr16",23634335,"PALB2"
"chr16",23634337,"PALB2"
"chr16",23634346,"PALB2"
"chr16",23634350,"PALB2"
"chr16",23634351,"PALB2"
"chr16",23634364,"PALB2"
"chr16",23634366,"PALB2"
"chr16",23634368,"PALB2"
"chr16",23634373,"PALB2"
"chr16",23634383,"PALB2"
"chr16",23634389,"PALB2"
"chr16",23634390,"PALB2"
"chr16",23634405,"PALB2"
"chr16",23634411,"PALB2"
"chr16",23634417,"PALB2"
"chr16",23634420,"PALB2"
"chr16",23634425,"PALB2"
"chr16",23634427,"PALB2"
"chr16",23634435,"PALB2"
"chr16",23634437,"PALB2"
"chr16",23634440,"PALB2"
"chr16",23634446,"PALB2"
"chr16",23635319,"PALB2"
"chr16",23635322,"PALB2"
"chr16",23635323,"PALB2"
"chr16",23635325,"PALB2"
"chr16",23635327,"PALB2"
"chr16",23635331,"PALB2"
"chr16",23635333,"PALB2"
"chr16",23635340,"PALB2"
"chr16",23635343,"PALB2"
"chr16",23635348,"PALB2"
"chr16",23635354,"PALB2"
"chr16",23635364,"PALB2"
"chr16",23635365,"PALB2"
"chr16",23635370,"PALB2"
"chr16",23635372,"PALB2"
"chr16",23635376,"PALB2"
"chr16",23635378,"PALB2"
"chr16",23635380,"PALB2"
"chr16",23635382,"PALB2"
"chr16",23635384,"PALB2"
"chr16",23635389,"PALB2"
"chr16",23635391,"PALB2"
"chr16",23635394,"PALB2"
"chr16",23635397,"PALB2"
"chr16",23635409,"PALB2"
"chr16",23635411,"PALB2"
"chr16",23635414,"PALB2"
"chr16",23637549,"PALB2"
"chr16",23637556,"PALB2"
"chr16",23637561,"PALB2"
"chr16",23637562,"PALB2"
"chr16",23637563,"PALB2"
"chr16",23637567,"PALB2"
"chr16",23637575,"PALB2"
"chr16",23637580,"PALB2"
"chr16",23637585,"PALB2"
"chr16",23637598,"PALB2"
"chr16",23637601,"PALB2"
"chr16",23637602,"PALB2"
"chr16",23637606,"PALB2"
"chr16",23637613,"PALB2"
"chr16",23637616,"PALB2"
"chr16",23637625,"PALB2"
"chr16",23637628,"PALB2"
"chr16",23637631,"PALB2"
"chr16",23637632,"PALB2"
"chr16",23637650,"PALB2"
"chr16",23637663,"PALB2"
"chr16",23637664,"PALB2"
"chr16",23637665,"PALB2"
"chr16",23637669,"PALB2"
"chr16",23637686,"PALB2"
"chr16",23637687,"PALB2"
"chr16",23637690,"PALB2"
"chr16",23637693,"PALB2"
"chr16",23637697,"PALB2"
"chr16",23637702,"PALB2"
"chr16",23637709,"PALB2"
"chr16",23637711,"PALB2"
"chr16",23637715,"PALB2"
"chr16",23637718,"PALB2"
"chr16",23637719,"PALB2"
"chr16",23637721,"PALB2"
"chr16",23637726,"PALB2"
"chr16",23637728,"PALB2"
"chr16",23640467,"PALB2"
"chr16",23640515,"PALB2"
"chr16",23640524,"PALB2"
"chr16",23640525,"PALB2"
"chr16",23640542,"PALB2"
"chr16",23640545,"PALB2"
"chr16",23640546,"PALB2"
"chr16",23640547,"PALB2"
"chr16",23640550,"PALB2"
"chr16",23640552,"PALB2"
"chr16",23640554,"PALB2"
"chr16",23640555,"PALB2"
"chr16",23640557,"PALB2"
"chr16",23640567,"PALB2"
"chr16",23640568,"PALB2"
"chr16",23640576,"PALB2"
"chr16",23640578,"PALB2"
"chr16",23640580,"PALB2"
"chr16",23640595,"PALB2"
"chr16",23640597,"PALB2"
"chr16",23640950,"PALB2"
"chr16",23640952,"PALB2"
"chr16",23640958,"PALB2"
"chr16",23640959,"PALB2"
"chr16",23640963,"PALB2"
"chr16",23640964,"PALB2"
"chr16",23640966,"PALB2"
"chr16",23640967,"PALB2"
"chr16",23640969,"PALB2"
"chr16",23640979,"PALB2"
"chr16",23640981,"PALB2"
"chr16",23640982,"PALB2"
"chr16",23640986,"PALB2"
"chr16",23640991,"PALB2"
"chr16",23640994,"PALB2"
"chr16",23640997,"PALB2"
"chr16",23641001,"PALB2"
"chr16",23641002,"PALB2"
"chr16",23641009,"PALB2"
"chr16",23641014,"PALB2"
"chr16",23641017,"PALB2"
"chr16",23641022,"PALB2"
"chr16",23641032,"PALB2"
"chr16",23641037,"PALB2"
"chr16",23641038,"PALB2"
"chr16",23641040,"PALB2"
"chr16",23641047,"PALB2"
"chr16",23641048,"PALB2"
"chr16",23641050,"PALB2"
"chr16",23641057,"PALB2"
"chr16",23641060,"PALB2"
"chr16",23641062,"PALB2"
"chr16",23641064,"PALB2"
"chr16",23641074,"PALB2"
"chr16",23641076,"PALB2"
"chr16",23641084,"PALB2"
"chr16",23641086,"PALB2"
"chr16",23641089,"PALB2"
"chr16",23641093,"PALB2"
"chr16",23641096,"PALB2"
"chr16",23641097,"PALB2"
"chr16",23641110,"PALB2"
"chr16",23641115,"PALB2"
"chr16",23641118,"PALB2"
"chr16",23641122,"PALB2"
"chr16",23641127,"PALB2"
"chr16",23641130,"PALB2"
"chr16",23641133,"PALB2"
"chr16",23641139,"PALB2"
"chr16",23641146,"PALB2"
"chr16",23641147,"PALB2"
"chr16",23641149,"PALB2"
"chr16",23641150,"PALB2"
"chr16",23641152,"PALB2"
"chr16",23641155,"PALB2"
"chr16",23641156,"PALB2"
"chr16",23641157,"PALB2"
"chr16",23641174,"PALB2"
"chr16",23641177,"PALB2"
"chr16",23641185,"PALB2"
"chr16",23641186,"PALB2"
"chr16",23641197,"PALB2"
"chr16",23641198,"PALB2"
"chr16",23641201,"PALB2"
"chr16",23641202,"PALB2"
"chr16",23641213,"PALB2"
"chr16",23641217,"PALB2"
"chr16",23641218,"PALB2"
"chr16",23641219,"PALB2"
"chr16",23641222,"PALB2"
"chr16",23641223,"PALB2"
"chr16",23641231,"PALB2"
"chr16",23641232,"PALB2"
"chr16",23641235,"PALB2"
"chr16",23641236,"PALB2"
"chr16",23641240,"PALB2"
"chr16",23641241,"PALB2"
"chr16",23641245,"PALB2"
"chr16",23641246,"PALB2"
"chr16",23641247,"PALB2"
"chr16",23641251,"PALB2"
"chr16",23641253,"PALB2"
"chr16",23641267,"PALB2"
"chr16",23641268,"PALB2"
"chr16",23641271,"PALB2"
"chr16",23641273,"PALB2"
"chr16",23641274,"PALB2"
"chr16",23641275,"PALB2"
"chr16",23641278,"PALB2"
"chr16",23641281,"PALB2"
"chr16",23641287,"PALB2"
"chr16",23641297,"PALB2"
"chr16",23641299,"PALB2"
"chr16",23641309,"PALB2"
"chr16",23641310,"PALB2"
"chr16",23641312,"PALB2"
"chr16",23641315,"PALB2"
"chr16",23641326,"PALB2"
"chr16",23641327,"PALB2"
"chr16",23641331,"PALB2"
"chr16",23641334,"PALB2"
"chr16",23641335,"PALB2"
"chr16",23641339,"PALB2"
"chr16",23641340,"PALB2"
"chr16",23641341,"PALB2"
"chr16",23641345,"PALB2"
"chr16",23641355,"PALB2"
"chr16",23641358,"PALB2"
"chr16",23641359,"PALB2"
"chr16",23641360,"PALB2"
"chr16",23641363,"PALB2"
"chr16",23641367,"PALB2"
"chr16",23641368,"PALB2"
"chr16",23641369,"PALB2"
"chr16",23641372,"PALB2"
"chr16",23641375,"PALB2"
"chr16",23641379,"PALB2"
"chr16",23641387,"PALB2"
"chr16",23641388,"PALB2"
"chr16",23641389,"PALB2"
"chr16",23641393,"PALB2"
"chr16",23641394,"PALB2"
"chr16",23641396,"PALB2"
"chr16",23641398,"PALB2"
"chr16",23641401,"PALB2"
"chr16",23641408,"PALB2"
"chr16",23641417,"PALB2"
"chr16",23641418,"PALB2"
"chr16",23641422,"PALB2"
"chr16",23641429,"PALB2"
"chr16",23641432,"PALB2"
"chr16",23641436,"PALB2"
"chr16",23641437,"PALB2"
"chr16",23641441,"PALB2"
"chr16",23641443,"PALB2"
"chr16",23641447,"PALB2"
"chr16",23641448,"PALB2"
"chr16",23641449,"PALB2"
"chr16",23641455,"PALB2"
"chr16",23641458,"PALB2"
"chr16",23641461,"PALB2"
"chr16",23641463,"PALB2"
"chr16",23641466,"PALB2"
"chr16",23641474,"PALB2"
"chr16",23641484,"PALB2"
"chr16",23641485,"PALB2"
"chr16",23641487,"PALB2"
"chr16",23641488,"PALB2"
"chr16",23641490,"PALB2"
"chr16",23641500,"PALB2"
"chr16",23641507,"PALB2"
"chr16",23641508,"PALB2"
"chr16",23641514,"PALB2"
"chr16",23641515,"PALB2"
"chr16",23641517,"PALB2"
"chr16",23641518,"PALB2"
"chr16",23641520,"PALB2"
"chr16",23641531,"PALB2"
"chr16",23641534,"PALB2"
"chr16",23641539,"PALB2"
"chr16",23641540,"PALB2"
"chr16",23641545,"PALB2"
"chr16",23641547,"PALB2"
"chr16",23641550,"PALB2"
"chr16",23641552,"PALB2"
"chr16",23641556,"PALB2"
"chr16",23641557,"PALB2"
"chr16",23641564,"PALB2"
"chr16",23641566,"PALB2"
"chr16",23641572,"PALB2"
"chr16",23641573,"PALB2"
"chr16",23641574,"PALB2"
"chr16",23641576,"PALB2"
"chr16",23641584,"PALB2"
"chr16",23641592,"PALB2"
"chr16",23641594,"PALB2"
"chr16",23641598,"PALB2"
"chr16",23641610,"PALB2"
"chr16",23641614,"PALB2"
"chr16",23641617,"PALB2"
"chr16",23641623,"PALB2"
"chr16",23641628,"PALB2"
"chr16",23641629,"PALB2"
"chr16",23641636,"PALB2"
"chr16",23641642,"PALB2"
"chr16",23641663,"PALB2"
"chr16",23641665,"PALB2"
"chr16",23641675,"PALB2"
"chr16",23641679,"PALB2"
"chr16",23641681,"PALB2"
"chr16",23641683,"PALB2"
"chr16",23641688,"PALB2"
"chr16",23641696,"PALB2"
"chr16",23641698,"PALB2"
"chr16",23641703,"PALB2"
"chr16",23641705,"PALB2"
"chr16",23641708,"PALB2"
"chr16",23641709,"PALB2"
"chr16",23641710,"PALB2"
"chr16",23641713,"PALB2"
"chr16",23641716,"PALB2"
"chr16",23641719,"PALB2"
"chr16",23641722,"PALB2"
"chr16",23641727,"PALB2"
"chr16",23641732,"PALB2"
"chr16",23641741,"PALB2"
"chr16",23641742,"PALB2"
"chr16",23641743,"PALB2"
"chr16",23641755,"PALB2"
"chr16",23641760,"PALB2"
"chr16",23641771,"PALB2"
"chr16",23641775,"PALB2"
"chr16",23641776,"PALB2"
"chr16",23641778,"PALB2"
"chr16",23641787,"PALB2"
"chr16",23641792,"PALB2"
"chr16",23641793,"PALB2"
"chr16",23641798,"PALB2"
"chr16",23646172,"PALB2"
"chr16",23646173,"PALB2"
"chr16",23646174,"PALB2"
"chr16",23646176,"PALB2"
"chr16",23646191,"PALB2"
"chr16",23646192,"PALB2"
"chr16",23646194,"PALB2"
"chr16",23646198,"PALB2"
"chr16",23646207,"PALB2"
"chr16",23646208,"PALB2"
"chr16",23646212,"PALB2"
"chr16",23646220,"PALB2"
"chr16",23646224,"PALB2"
"chr16",23646226,"PALB2"
"chr16",23646230,"PALB2"
"chr16",23646234,"PALB2"
"chr16",23646238,"PALB2"
"chr16",23646239,"PALB2"
"chr16",23646240,"PALB2"
"chr16",23646241,"PALB2"
"chr16",23646244,"PALB2"
"chr16",23646247,"PALB2"
"chr16",23646250,"PALB2"
"chr16",23646256,"PALB2"
"chr16",23646257,"PALB2"
"chr16",23646261,"PALB2"
"chr16",23646267,"PALB2"
"chr16",23646268,"PALB2"
"chr16",23646270,"PALB2"
"chr16",23646273,"PALB2"
"chr16",23646282,"PALB2"
"chr16",23646295,"PALB2"
"chr16",23646303,"PALB2"
"chr16",23646304,"PALB2"
"chr16",23646310,"PALB2"
"chr16",23646311,"PALB2"
"chr16",23646316,"PALB2"
"chr16",23646322,"PALB2"
"chr16",23646323,"PALB2"
"chr16",23646327,"PALB2"
"chr16",23646329,"PALB2"
"chr16",23646341,"PALB2"
"chr16",23646352,"PALB2"
"chr16",23646357,"PALB2"
"chr16",23646361,"PALB2"
"chr16",23646364,"PALB2"
"chr16",23646370,"PALB2"
"chr16",23646375,"PALB2"
"chr16",23646376,"PALB2"
"chr16",23646379,"PALB2"
"chr16",23646389,"PALB2"
"chr16",23646396,"PALB2"
"chr16",23646399,"PALB2"
"chr16",23646404,"PALB2"
"chr16",23646405,"PALB2"
"chr16",23646412,"PALB2"
"chr16",23646415,"PALB2"
"chr16",23646419,"PALB2"
"chr16",23646421,"PALB2"
"chr16",23646423,"PALB2"
"chr16",23646433,"PALB2"
"chr16",23646434,"PALB2"
"chr16",23646436,"PALB2"
"chr16",23646446,"PALB2"
"chr16",23646448,"PALB2"
"chr16",23646449,"PALB2"
"chr16",23646459,"PALB2"
"chr16",23646462,"PALB2"
"chr16",23646467,"PALB2"
"chr16",23646468,"PALB2"
"chr16",23646469,"PALB2"
"chr16",23646472,"PALB2"
"chr16",23646484,"PALB2"
"chr16",23646487,"PALB2"
"chr16",23646488,"PALB2"
"chr16",23646490,"PALB2"
"chr16",23646516,"PALB2"
"chr16",23646520,"PALB2"
"chr16",23646524,"PALB2"
"chr16",23646530,"PALB2"
"chr16",23646549,"PALB2"
"chr16",23646550,"PALB2"
"chr16",23646551,"PALB2"
"chr16",23646556,"PALB2"
"chr16",23646559,"PALB2"
"chr16",23646566,"PALB2"
"chr16",23646586,"PALB2"
"chr16",23646594,"PALB2"
"chr16",23646595,"PALB2"
"chr16",23646601,"PALB2"
"chr16",23646604,"PALB2"
"chr16",23646608,"PALB2"
"chr16",23646610,"PALB2"
"chr16",23646617,"PALB2"
"chr16",23646625,"PALB2"
"chr16",23646626,"PALB2"
"chr16",23646627,"PALB2"
"chr16",23646637,"PALB2"
"chr16",23646641,"PALB2"
"chr16",23646644,"PALB2"
"chr16",23646649,"PALB2"
"chr16",23646650,"PALB2"
"chr16",23646654,"PALB2"
"chr16",23646655,"PALB2"
"chr16",23646657,"PALB2"
"chr16",23646658,"PALB2"
"chr16",23646661,"PALB2"
"chr16",23646664,"PALB2"
"chr16",23646665,"PALB2"
"chr16",23646671,"PALB2"
"chr16",23646673,"PALB2"
"chr16",23646674,"PALB2"
"chr16",23646675,"PALB2"
"chr16",23646678,"PALB2"
"chr16",23646679,"PALB2"
"chr16",23646683,"PALB2"
"chr16",23646685,"PALB2"
"chr16",23646686,"PALB2"
"chr16",23646689,"PALB2"
"chr16",23646703,"PALB2"
"chr16",23646707,"PALB2"
"chr16",23646711,"PALB2"
"chr16",23646722,"PALB2"
"chr16",23646728,"PALB2"
"chr16",23646739,"PALB2"
"chr16",23646742,"PALB2"
"chr16",23646744,"PALB2"
"chr16",23646748,"PALB2"
"chr16",23646751,"PALB2"
"chr16",23646752,"PALB2"
"chr16",23646756,"PALB2"
"chr16",23646763,"PALB2"
"chr16",23646770,"PALB2"
"chr16",23646772,"PALB2"
"chr16",23646774,"PALB2"
"chr16",23646776,"PALB2"
"chr16",23646782,"PALB2"
"chr16",23646785,"PALB2"
"chr16",23646788,"PALB2"
"chr16",23646790,"PALB2"
